user_id,minutes_viewed,ml_ouput
335007449275,1,
335007449277,24,
335007449278,10,
335007449280,0,
335007449281,157,
335007449282,2553,
335007449283,315,
335007449284,0,
335007449285,102,
335007449286,3,
335007449288,15,
335007449289,840,
335007449290,138,
335007449291,48,
335007449292,102,
335007449293,0,
335007449294,115,
335007449297,32,
335007449298,0,
335007449299,42,
335007449300,542,
335007449301,54,
335007449303,30,
335007449306,2,
335007449309,17,
335007449312,209,
335007449313,149,
335007449316,40,
335007449317,292,
335007449318,317,
335007449319,359,
335007449320,1317,
335007449321,217,
335007449323,359,
335007449324,0,
335007449325,134,
335007449327,147,
335007449328,3,
335007449329,204,
335007449331,3,
335007449332,7,
335007449334,2,
335007449335,241,
335007449336,9,
335007449337,1,
335007449338,2,
335007449340,26,
335007449341,77,
335007449342,101,
335007449343,29,
335007449344,696,
335007449345,130,
335007449347,40,
335007449348,1405,
335007449349,363,
335007449351,724,
335007449352,1064,
335007449353,45,
335007449355,210,
335007449356,276,
335007449358,116,
335007449359,2097,
335007449360,58,
335007449362,393,
335007449363,5,
335007449364,106,
335007449365,67,
335007449367,2,
335007449368,145,
335007449369,14,
335007449370,1,
335007449371,833,
335007449372,11,
335007449373,8,
335007449374,7,
335007449375,0,
335007449376,84,
335007449377,19,
335007449378,88,
335007449379,1,
335007449380,1,
335007449381,60,
335007449383,26,
335007449384,25,
335007449385,38,
335007449386,356,
335007449387,2,
335007449388,11,
335007449389,66,
335007449390,1,
335007449391,4,
335007449392,0,
335007449394,109,
335007449395,16,
335007449396,11,
335007449397,2,
335007449400,0,
335007449401,301,
335007449403,0,
335007449404,30,
335007449405,110,
335007449406,15,
335007449407,90,
335007449408,2,
335007449409,12,
335007449411,45,
335007449413,2,
335007449414,40,
335007449416,82,
335007449417,2,
335007449418,237,
335007449419,86,
335007449421,2,
335007449422,16,
335007449423,2,
335007449424,2,
335007449425,135,
335007449426,223,
335007449428,1873,
335007449429,0,
335007449430,315,
335007449431,5,
335007449433,34,
335007449434,9,
335007449435,257,
335007449436,51,
335007449437,3,
335007449438,156,
335007449439,3,
335007449441,34,
335007449442,465,
335007449443,142,
335007449444,0,
335007449445,259,
335007449446,359,
335007449447,31,
335007449448,1,
335007449450,2,
335007449451,211,
335007449452,423,
335007449453,101,
335007449454,4,
335007449455,2288,
335007449456,18,
335007449457,97,
335007449458,13,
335007449459,3,
335007449460,0,
335007449461,1,
335007449462,4,
335007449463,1,
335007449464,22,
335007449465,11,
335007449466,2,
335007449469,10,
335007449470,44,
335007449471,21,
335007449472,11,
335007449473,2,
335007449474,612,
335007449475,2,
335007449476,192,
335007449477,121,
335007449478,2,
335007449479,150,
335007449480,89,
335007449481,0,
335007449482,9,
335007449484,40,
335007449489,1,
335007449490,948,
335007449492,0,
335007449493,2,
335007449494,13,
335007449495,32,
335007449496,0,
335007449498,1,
335007449499,17,
335007449500,10,
335007449504,51,
335007449506,105,
335007449507,361,
335007449508,54,
335007449509,304,
335007449510,1,
335007449512,345,
335007449515,2,
335007449516,8,
335007449517,2,
335007449518,0,
335007449521,1342,
335007449522,101,
335007449524,646,
335007449525,19,
335007449526,58,
335007449527,3,
335007449528,6,
335007449529,5,
335007449530,2,
335007449531,580,
335007449532,0,
335007449533,9,
335007449534,2,
335007449535,7,
335007449536,1,
335007449537,0,
335007449538,21,
335007449540,385,
335007449542,184,
335007449543,84,
335007449544,123,
335007449545,128,
335007449546,15,
335007449548,192,
335007449549,2,
335007449551,127,
335007449552,10,
335007449553,311,
335007449554,1,
335007449555,79,
335007449556,79,
335007449557,2,
335007449559,33,
335007449560,0,
335007449562,3,
335007449563,7,
335007449564,85,
335007449565,12,
335007449566,42,
335007449567,1,
335007449568,2,
335007449569,130,
335007449570,37,
335007449571,216,
335007449573,76,
335007449574,401,
335007449575,22,
335007449576,141,
335007449578,39,
335007449579,1,
335007449580,0,
335007449581,360,
335007449582,745,
335007449583,15,
335007449584,159,
335007449585,2,
335007449587,9,
335007449588,1,
335007449589,5,
335007449590,5,
335007449591,107,
335007449593,5,
335007449594,22,
335007449595,1,
335007449597,5,
335007449598,15,
335007449599,70,
335007449600,10,
335007449601,12,
335007449602,3,
335007449603,0,
335007449604,0,
335007449605,67,
335007449606,70,
335007449607,1,
335007449608,0,
335007449609,9,
335007449610,3,
335007449611,129,
335007449614,1,
335007449615,0,
335007449616,5,
335007449617,380,
335007449618,237,
335007449619,10,
335007449620,8,
335007449621,286,
335007449622,0,
335007449623,8,
335007449624,0,
335007449625,57,
335007449627,10,
335007449628,13,
335007449629,30,
335007449630,813,
335007449631,60,
335007449632,3,
335007449633,0,
335007449634,0,
335007449635,0,
335007449636,22,
335007449638,10,
335007449639,0,
335007449640,13,
335007449641,42,
335007449642,2,
335007449643,3,
335007449644,320,
335007449645,7,
335007449647,0,
335007449648,47,
335007449649,163,
335007449651,7,
335007449652,0,
335007449653,0,
335007449654,121,
335007449655,36,
335007449656,0,
335007449657,3,
343597383682,83,
343597383683,3,
343597383684,13,
343597383685,1,
343597383686,6,
343597383687,0,
343597383688,199,
343597383689,254,
343597383690,214,
343597383691,154,
343597383693,199,
343597383694,1516,
343597383695,1,
343597383698,14,
343597383699,1,
343597383700,7,
343597383701,404,
343597383702,248,
343597383703,447,
343597383704,16,
343597383705,0,
343597383706,0,
343597383708,1045,
343597383710,597,
343597383711,1,
343597383712,2,
343597383713,408,
343597383714,115,
343597383715,66,
343597383717,287,
343597383718,707,
343597383719,437,
343597383720,23,
343597383722,3,
343597383725,1122,
343597383726,111,
343597383728,223,
343597383730,635,
343597383731,118,
343597383732,92,
343597383733,559,
343597383734,50,
343597383735,186,
343597383737,75,
343597383738,7,
343597383739,303,
343597383740,343,
343597383741,381,
343597383742,7,
343597383743,5,
343597383745,533,
343597383748,1655,
343597383749,1,
343597383750,2,
343597383751,404,
343597383752,28,
343597383753,29,
343597383755,0,
343597383756,96,
343597383757,1,
343597383761,1260,
343597383762,157,
343597383763,95,
343597383764,114,
343597383765,73,
343597383766,16,
343597383767,224,
343597383769,85,
343597383770,130,
343597383772,0,
343597383775,2,
343597383776,237,
343597383780,588,
343597383781,1063,
343597383783,1,
343597383784,2,
343597383785,345,
343597383787,2584,
343597383788,20,
343597383789,220,
343597383790,0,
343597383791,95,
343597383792,0,
343597383793,3,
343597383795,0,
343597383796,32,
343597383797,201,
343597383798,462,
343597383799,407,
343597383804,2,
343597383806,93,
343597383808,0,
343597383809,54,
343597383810,191,
343597383811,0,
343597383813,87,
343597383815,217,
343597383816,0,
343597383817,10,
343597383819,0,
343597383820,143,
343597383822,119,
343597383823,45,
343597383824,0,
343597383825,1,
343597383826,1,
343597383827,120,
343597383828,4,
343597383829,3,
343597383830,37,
343597383831,486,
343597383832,198,
343597383833,1344,
343597383834,1550,
343597383835,103,
343597383836,56,
343597383837,126,
343597383839,2,
343597383840,0,
343597383841,124,
343597383842,94,
343597383843,76,
343597383844,7,
343597383845,30,
343597383846,0,
343597383847,1305,
343597383849,0,
343597383850,274,
343597383851,188,
343597383854,176,
343597383855,62,
343597383857,322,
343597383858,270,
343597383859,83,
343597383860,1,
343597383861,1,
343597383862,0,
343597383863,152,
343597383866,5,
343597383867,0,
343597383868,86,
343597383872,372,
343597383873,0,
343597383874,0,
343597383875,530,
343597383876,2,
343597383877,44,
343597383878,1554,
343597383880,1088,
343597383881,909,
343597383882,970,
343597383884,11,
343597383885,34,
343597383887,1,
343597383888,435,
343597383890,1,
343597383891,46,
343597383892,119,
343597383893,106,
343597383894,944,
343597383895,123,
343597383896,384,
343597383898,45,
343597383899,22,
343597383900,38,
343597383901,50,
343597383902,365,
343597383903,31,
343597383904,288,
343597383905,3,
343597383906,10,
343597383907,79,
343597383909,642,
343597383910,12,
343597383911,2,
343597383912,239,
343597383913,203,
343597383914,113,
343597383915,9,
343597383916,155,
343597383917,1,
343597383918,843,
343597383920,2,
343597383921,175,
343597383922,214,
343597383923,46,
343597383924,2,
343597383925,0,
343597383926,1301,
343597383927,9,
343597383928,146,
343597383929,50,
343597383930,105,
343597383931,0,
343597383932,16,
343597383933,202,
343597383934,270,
343597383935,12,
343597383936,3,
343597383937,115,
343597383938,257,
343597383939,0,
343597383940,3,
343597383941,4,
343597383942,328,
343597383944,0,
343597383945,132,
343597383946,3,
343597383947,969,
343597383948,58,
343597383949,12,
343597383950,20,
343597383952,23,
343597383953,76,
343597383954,2,
343597383955,0,
343597383957,18,
343597383958,397,
343597383959,71,
343597383960,78,
343597383961,734,
343597383965,20,
343597383966,107,
343597383967,1,
343597383969,51,
343597383970,335,
343597383971,0,
343597383972,36,
343597383973,2,
343597383974,6,
343597383976,2,
343597383978,14,
343597383979,404,
343597383980,2,
343597383982,7,
343597383984,16,
343597383985,0,
343597383986,0,
343597383987,18,
343597383988,1,
343597383989,45,
343597383991,0,
343597383992,7,
343597383993,11,
343597383994,0,
343597383995,6,
343597383996,48,
343597383997,15,
343597383998,79,
343597383999,1,
343597384000,26,
343597384001,286,
343597384002,1,
343597384003,13,
343597384004,2,
343597384005,0,
343597384006,0,
343597384008,29,
343597384009,0,
343597384011,0,
343597384012,1,
343597384013,13,
343597384014,0,
343597384015,722,
343597384016,1,
343597384017,98,
343597384019,0,
343597384020,82,
343597384021,166,
343597384022,3,
343597384023,0,
343597384024,0,
343597384025,8,
343597384027,36,
343597384028,11,
343597384029,20,
343597384031,96,
343597384032,1,
343597384033,45,
343597384034,1,
343597384036,58,
343597384037,25,
343597384039,138,
343597384040,156,
343597384041,0,
343597384042,2,
343597384043,154,
343597384044,3084,
343597384045,1,
343597384046,54,
343597384047,17,
343597384048,5,
343597384049,98,
343597384050,118,
343597384051,1,
343597384052,184,
343597384053,1,
343597384054,5,
343597384055,105,
343597384056,1007,
343597384057,6,
343597384059,0,
343597384060,184,
343597384061,0,
343597384062,121,
343597384063,914,
343597384064,0,
343597384065,38,
343597384066,0,
343597384067,0,
343597384068,40,
343597384069,114,
343597384070,53,
343597384071,0,
343597384072,93,
343597384074,918,
343597384075,812,
343597384076,1,
343597384077,1,
343597384078,17,
343597384079,0,
343597384080,104,
343597384081,313,
343597384082,0,
343597384083,15,
343597384084,6,
343597384085,7,
343597384086,6,
343597384087,1196,
343597384088,78,
343597384089,501,
343597384090,42,
343597384091,80,
343597384092,0,
343597384094,14,
343597384095,198,
343597384096,0,
343597384097,71,
343597384098,1,
343597384099,68,
343597384100,454,
343597384101,481,
343597384103,67,
343597384104,421,
343597384105,23,
343597384106,131,
343597384107,363,
343597384108,3,
343597384109,98,
343597384110,2,
343597384111,137,
343597384113,8,
343597384114,90,
343597384115,39,
343597384116,13,
343597384117,0,
343597384118,49,
343597384119,45,
343597384120,10,
343597384122,17,
343597384123,0,
343597384124,1,
343597384125,12,
343597384126,17,
343597384127,43,
343597384128,0,
343597384129,3,
343597384130,1,
343597384131,1486,
343597384133,1,
343597384134,1,
343597384135,236,
343597384136,43,
343597384137,0,
343597384138,12,
343597384139,0,
343597384140,16,
343597384141,311,
343597384142,112,
343597384143,4,
343597384144,522,
343597384146,222,
343597384147,42,
343597384148,130,
343597384150,0,
343597384151,0,
343597384152,20,
343597384153,203,
343597384155,151,
343597384156,155,
343597384157,1,
343597384158,1,
343597384160,14,
343597384161,9,
343597384162,2,
343597384164,8,
343597384165,155,
343597384166,1,
343597384167,43,
343597384168,2,
343597384169,65,
343597384172,10,
343597384173,2,
343597384176,126,
343597384177,0,
343597384178,106,
343597384179,26,
343597384180,0,
343597384181,231,
343597384182,3,
343597384183,194,
343597384184,205,
343597384185,20,
343597384186,49,
343597384187,15,
343597384188,461,
343597384189,89,
343597384191,4,
343597384192,248,
343597384193,201,
343597384195,48,
343597384196,33,
343597384197,128,
343597384199,8,
343597384200,4,
343597384201,1,
343597384202,93,
343597384203,0,
343597384204,59,
343597384205,4,
343597384206,1,
343597384207,1,
343597384208,7,
343597384209,0,
343597384210,8,
343597384211,57,
343597384212,1,
343597384213,1,
343597384217,9,
343597384218,314,
343597384219,0,
343597384220,0,
343597384221,6,
343597384222,6,
343597384223,1,
343597384225,43,
343597384226,8,
343597384227,392,
343597384228,0,
343597384230,7,
343597384231,8,
343597384232,59,
343597384233,28,
343597384234,0,
343597384235,18,
343597384237,248,
343597384238,4,
343597384239,215,
343597384240,67,
343597384241,140,
343597384242,226,
343597384243,101,
343597384244,373,
343597384245,240,
343597384246,1,
343597384248,529,
343597384249,5,
343597384250,33,
343597384251,9,
343597384252,5,
343597384253,0,
343597384254,30,
343597384255,52,
343597384256,1,
343597384257,26,
343597384259,85,
343597384260,3,
343597384261,0,
343597384262,2,
343597384263,124,
352187318272,677,
352187318273,1010,
352187318275,30,
352187318276,123,
352187318277,437,
352187318278,0,
352187318281,426,
352187318283,4349,
352187318284,494,
352187318287,0,
352187318288,11,
352187318289,10,
352187318290,42,
352187318291,21,
352187318292,0,
352187318293,81,
352187318295,351,
352187318296,36,
352187318297,0,
352187318298,149,
352187318299,0,
352187318300,1565,
352187318301,0,
352187318303,10,
352187318304,155,
352187318306,223,
352187318307,2,
352187318308,247,
352187318309,91,
352187318310,0,
352187318311,320,
352187318312,82,
352187318313,10,
352187318314,21,
352187318315,430,
352187318316,89,
352187318317,98,
352187318318,79,
352187318319,1,
352187318320,275,
352187318321,1009,
352187318322,346,
352187318323,31,
352187318325,81,
352187318328,0,
352187318330,4,
352187318331,263,
352187318332,109,
352187318336,1117,
352187318337,259,
352187318339,2,
352187318341,522,
352187318342,1171,
352187318343,883,
352187318344,10,
352187318345,735,
352187318346,98,
352187318348,2030,
352187318349,1,
352187318350,27,
352187318351,33,
352187318353,224,
352187318354,5,
352187318356,0,
352187318357,1,
352187318359,9,
352187318362,0,
352187318364,333,
352187318365,1456,
352187318366,23,
352187318367,2,
352187318368,81,
352187318370,28,
352187318371,360,
352187318372,1,
352187318374,93,
352187318376,174,
352187318377,296,
352187318378,3,
352187318379,16,
352187318381,23,
352187318383,224,
352187318384,1,
352187318385,102,
352187318386,948,
352187318387,110,
352187318389,2285,
352187318390,0,
352187318391,610,
352187318392,0,
352187318394,214,
352187318395,70,
352187318396,4,
352187318397,130,
352187318398,0,
352187318400,2,
352187318401,0,
352187318402,73,
352187318403,0,
352187318404,1575,
352187318405,13,
352187318406,33,
352187318407,192,
352187318408,913,
352187318411,562,
352187318412,199,
352187318414,1,
352187318416,119,
352187318417,594,
352187318418,181,
352187318420,0,
352187318421,253,
352187318422,2,
352187318423,13,
352187318424,12,
352187318425,1,
352187318427,0,
352187318428,0,
352187318429,0,
352187318430,77,
352187318431,1,
352187318432,747,
352187318433,14,
352187318434,31,
352187318435,1,
352187318436,499,
352187318437,1102,
352187318438,986,
352187318439,313,
352187318440,390,
352187318441,1,
352187318442,56,
352187318443,70,
352187318444,79,
352187318445,2,
352187318446,359,
352187318447,26,
352187318448,0,
352187318449,48,
352187318450,695,
352187318451,21,
352187318452,68,
352187318453,127,
352187318454,107,
352187318455,0,
352187318456,73,
352187318458,0,
352187318459,96,
352187318461,1230,
352187318462,12,
352187318464,641,
352187318465,14,
352187318466,0,
352187318467,435,
352187318469,73,
352187318470,338,
352187318471,852,
352187318472,93,
352187318473,355,
352187318474,255,
352187318476,53,
352187318478,304,
352187318479,266,
352187318480,36,
352187318481,11,
352187318482,16,
352187318483,182,
352187318484,111,
352187318485,1179,
352187318487,362,
352187318488,175,
352187318489,617,
352187318490,4,
352187318491,0,
352187318492,3,
352187318493,22,
352187318495,0,
352187318496,12,
352187318497,0,
352187318498,11,
352187318499,411,
352187318500,11,
352187318501,50,
352187318503,76,
352187318504,0,
352187318506,92,
352187318507,1,
352187318508,43,
352187318509,27,
352187318510,22,
352187318511,1277,
352187318512,327,
352187318513,0,
352187318514,43,
352187318515,28,
352187318516,380,
352187318517,1033,
352187318518,1077,
352187318519,9,
352187318520,3,
352187318522,115,
352187318523,346,
352187318524,0,
352187318525,9,
352187318527,1028,
352187318528,1246,
352187318529,5,
352187318530,6,
352187318531,36,
352187318532,3124,
352187318533,307,
352187318536,0,
352187318537,21,
352187318540,18,
352187318541,30,
352187318542,8,
352187318543,0,
352187318544,0,
352187318545,231,
352187318547,201,
352187318549,6,
352187318550,1,
352187318553,1,
352187318554,1,
352187318555,592,
352187318556,1,
352187318557,114,
352187318558,4,
352187318560,2031,
352187318561,29,
352187318562,3,
352187318563,1,
352187318564,713,
352187318565,3,
352187318566,0,
352187318567,184,
352187318568,6,
352187318569,185,
352187318570,227,
352187318571,0,
352187318572,48,
352187318573,116,
352187318574,13,
352187318576,198,
352187318577,585,
352187318578,76,
352187318579,0,
352187318580,5,
352187318581,126,
352187318582,566,
352187318583,1,
352187318584,10,
352187318585,20,
352187318586,1,
352187318588,48,
352187318590,1,
352187318591,21,
352187318592,60,
352187318593,6,
352187318594,34,
352187318595,1,
352187318596,242,
352187318597,0,
352187318598,75,
352187318599,14,
352187318600,1,
352187318601,39,
352187318603,166,
352187318604,391,
352187318605,3,
352187318606,2,
352187318607,135,
352187318608,12,
352187318609,3,
352187318611,263,
352187318612,44,
352187318613,32,
352187318614,58,
352187318615,64,
352187318616,2,
352187318617,6,
352187318618,1,
352187318619,407,
352187318620,3,
352187318621,3,
352187318622,17,
352187318623,143,
352187318626,27,
352187318627,87,
352187318628,40,
352187318629,1,
352187318630,1,
352187318631,9,
352187318632,0,
352187318633,146,
352187318634,0,
352187318635,2,
352187318637,347,
352187318638,1688,
352187318639,41,
352187318640,19,
352187318641,23,
352187318642,211,
352187318643,14,
352187318644,241,
352187318645,11,
352187318646,0,
352187318647,1896,
352187318648,0,
352187318649,2,
352187318650,0,
352187318652,129,
352187318656,121,
352187318657,238,
352187318658,7,
352187318659,1118,
352187318660,46,
352187318662,0,
352187318663,6,
352187318664,0,
352187318665,139,
352187318666,2,
352187318668,4,
352187318670,1,
352187318671,224,
352187318672,0,
352187318673,226,
352187318674,0,
352187318676,118,
352187318677,107,
352187318678,136,
352187318679,1528,
352187318680,111,
352187318681,139,
352187318682,277,
352187318683,37,
352187318684,0,
352187318685,379,
352187318688,6,
352187318689,1,
352187318690,1,
352187318691,614,
352187318692,0,
352187318693,60,
352187318694,16,
352187318695,169,
352187318696,5,
352187318697,19,
352187318698,935,
352187318699,194,
352187318700,1,
352187318701,314,
352187318702,3,
352187318703,4,
352187318704,1222,
352187318705,211,
352187318706,1052,
352187318707,7,
352187318708,483,
352187318710,105,
352187318711,14,
352187318713,9,
352187318714,47,
352187318715,13,
352187318716,254,
352187318717,47,
352187318718,89,
352187318719,77,
352187318720,198,
352187318721,118,
352187318722,12,
352187318723,2,
352187318724,122,
352187318725,14,
352187318726,2,
352187318727,1,
352187318728,651,
352187318729,72,
352187318730,88,
352187318731,1,
352187318732,95,
352187318733,0,
352187318734,73,
352187318735,69,
352187318736,4,
352187318738,289,
352187318739,8,
352187318740,172,
352187318741,0,
352187318742,0,
352187318743,30,
352187318745,0,
352187318746,208,
352187318747,1,
352187318749,105,
352187318750,54,
352187318751,162,
352187318752,300,
352187318755,102,
352187318756,19,
352187318757,2,
352187318758,3,
352187318759,0,
352187318760,13,
352187318762,24,
352187318763,0,
352187318765,4,
352187318767,113,
352187318768,1,
352187318769,2,
352187318770,140,
352187318771,2,
352187318772,0,
360777252864,0,
360777252865,0,
360777252867,117,
360777252868,334,
360777252871,161,
360777252872,2,
360777252873,140,
360777252875,451,
360777252876,198,
360777252879,351,
360777252880,50,
360777252881,66,
360777252882,39,
360777252884,5,
360777252885,1035,
360777252886,888,
360777252887,145,
360777252888,701,
360777252889,286,
360777252890,0,
360777252891,7,
360777252892,1583,
360777252893,8,
360777252894,1503,
360777252895,39,
360777252897,106,
360777252898,6,
360777252899,93,
360777252900,21,
360777252901,217,
360777252902,3,
360777252904,115,
360777252905,109,
360777252907,145,
360777252908,92,
360777252910,122,
360777252912,3,
360777252914,140,
360777252915,26,
360777252916,783,
360777252917,2145,
360777252918,9,
360777252919,5,
360777252920,289,
360777252921,27,
360777252923,56,
360777252924,0,
360777252925,0,
360777252926,98,
360777252928,0,
360777252931,335,
360777252932,0,
360777252934,205,
360777252935,1959,
360777252938,0,
360777252940,50,
360777252941,100,
360777252942,497,
360777252946,0,
360777252947,28,
360777252950,93,
360777252951,554,
360777252952,0,
360777252953,1970,
360777252954,533,
360777252955,105,
360777252956,926,
360777252957,32,
360777252958,263,
360777252959,2,
360777252960,567,
360777252961,5608,
360777252963,6,
360777252964,146,
360777252965,53,
360777252969,81,
360777252971,2691,
360777252972,95,
360777252973,1831,
360777252974,0,
360777252977,305,
360777252978,6,
360777252979,0,
360777252983,43,
360777252986,40,
360777252987,486,
360777252989,212,
360777252990,1142,
360777252991,46,
360777252994,1130,
360777252998,17,
360777253000,254,
360777253001,800,
360777253002,117,
360777253003,90,
360777253004,2,
360777253006,11,
360777253007,227,
360777253008,4,
360777253009,784,
360777253010,189,
360777253011,57,
360777253012,46,
360777253014,31,
360777253015,71,
360777253016,239,
360777253017,222,
360777253018,1,
360777253023,279,
360777253025,18,
360777253026,17,
360777253027,1,
360777253028,155,
360777253029,17,
360777253030,198,
360777253031,363,
360777253032,0,
360777253033,418,
360777253035,2,
360777253036,245,
360777253037,114,
360777253038,687,
360777253039,0,
360777253041,0,
360777253042,45,
360777253043,3,
360777253044,35,
360777253045,760,
360777253046,32,
360777253047,2178,
360777253048,508,
360777253049,63,
360777253051,459,
360777253052,120,
360777253053,4,
360777253054,49,
360777253055,13,
360777253056,4,
360777253057,47,
360777253058,0,
360777253059,0,
360777253060,951,
360777253061,588,
360777253062,145,
360777253064,33,
360777253065,41,
360777253066,0,
360777253067,1053,
360777253068,251,
360777253069,846,
360777253070,14,
360777253071,1,
360777253072,1,
360777253073,55,
360777253074,457,
360777253077,293,
360777253078,16,
360777253079,1072,
360777253080,340,
360777253082,4,
360777253083,41,
360777253084,105,
360777253085,327,
360777253086,9211,
360777253087,0,
360777253088,24,
360777253089,221,
360777253090,135,
360777253091,223,
360777253092,535,
360777253093,2,
360777253094,9,
360777253096,1939,
360777253098,26,
360777253099,3408,
360777253100,16,
360777253101,98,
360777253102,95,
360777253103,7,
360777253104,540,
360777253105,12,
360777253106,670,
360777253107,1,
360777253108,18,
360777253110,69,
360777253111,100,
360777253112,34,
360777253113,223,
360777253114,235,
360777253115,385,
360777253116,29,
360777253118,682,
360777253119,0,
360777253121,3,
360777253122,7,
360777253123,0,
360777253124,0,
360777253125,3,
360777253126,191,
360777253127,0,
360777253128,38,
360777253129,2,
360777253130,32,
360777253131,45,
360777253132,7,
360777253133,2,
360777253134,96,
360777253135,7,
360777253136,1405,
360777253137,24,
360777253138,24,
360777253139,13,
360777253140,0,
360777253141,2,
360777253142,0,
360777253143,123,
360777253144,10,
360777253145,16,
360777253146,379,
360777253147,1,
360777253149,58,
360777253150,1050,
360777253151,221,
360777253152,0,
360777253153,7,
360777253154,2,
360777253155,360,
360777253156,4,
360777253157,5,
360777253158,0,
360777253159,0,
360777253160,32,
360777253161,113,
360777253162,499,
360777253163,3178,
360777253164,318,
360777253165,1636,
360777253167,1,
360777253168,11,
360777253169,0,
360777253170,0,
360777253171,0,
360777253172,0,
360777253174,107,
360777253175,95,
360777253176,5,
360777253177,81,
360777253178,327,
360777253179,2,
360777253180,25,
360777253181,34,
360777253182,316,
360777253183,668,
360777253184,22,
360777253185,11,
360777253186,332,
360777253187,130,
360777253188,52,
360777253189,2,
360777253190,1,
360777253191,1471,
360777253192,51,
360777253193,1,
360777253195,43,
360777253196,5,
360777253197,112,
360777253198,46,
360777253199,63,
360777253201,49,
360777253202,99,
360777253203,1,
360777253204,201,
360777253205,146,
360777253206,53,
360777253208,203,
360777253209,245,
360777253210,28,
360777253211,7,
360777253212,141,
360777253213,0,
360777253214,12,
360777253215,6,
360777253216,342,
360777253217,1,
360777253219,453,
360777253220,0,
360777253221,23,
360777253222,107,
360777253223,306,
360777253224,11,
360777253225,62,
360777253227,188,
360777253228,1,
360777253229,4,
360777253231,1,
360777253232,4,
360777253234,477,
360777253236,81,
360777253237,2,
360777253238,174,
360777253239,237,
360777253240,17,
360777253241,65,
360777253242,45,
360777253243,1,
360777253244,5,
360777253246,100,
360777253247,0,
360777253248,130,
360777253249,4595,
360777253250,800,
360777253251,1295,
360777253252,637,
360777253253,7,
360777253254,129,
360777253255,1406,
360777253256,5,
360777253259,7,
360777253260,2,
360777253261,9,
360777253262,127,
360777253263,4,
360777253266,407,
360777253267,122,
360777253268,156,
360777253269,0,
360777253270,1066,
360777253272,2,
360777253273,257,
360777253274,2729,
360777253275,36,
360777253276,456,
360777253277,1,
360777253278,3,
360777253279,200,
360777253281,1141,
360777253282,3,
360777253283,116,
360777253284,139,
360777253285,2,
360777253287,7,
360777253289,21,
360777253290,17,
360777253291,0,
360777253292,34,
360777253293,2,
360777253294,12,
360777253295,83,
360777253296,207,
360777253297,34,
360777253298,1,
360777253299,3,
360777253301,32,
360777253304,137,
360777253306,1,
360777253307,1,
360777253308,65,
360777253309,80,
360777253310,0,
360777253311,6,
360777253312,101,
360777253313,21,
360777253314,0,
360777253317,158,
360777253318,52,
360777253319,10,
360777253320,97,
360777253321,1,
360777253322,220,
360777253323,7,
360777253325,5,
360777253326,158,
360777253327,379,
360777253329,91,
360777253330,30,
360777253331,0,
360777253332,74,
360777253333,106,
360777253334,1,
360777253335,52,
360777253336,1,
360777253337,1,
360777253338,4,
360777253339,180,
360777253340,23,
360777253341,84,
360777253342,0,
360777253343,0,
360777253344,13,
360777253345,4,
360777253346,567,
360777253347,2,
360777253348,3,
360777253349,63,
360777253350,140,
360777253352,26,
360777253353,1,
360777253354,854,
360777253355,132,
360777253356,310,
360777253357,23,
360777253358,73,
360777253359,15,
360777253360,1417,
360777253361,5,
360777253362,84,
360777253363,181,
360777253364,8,
360777253365,31,
360777253367,3,
360777253368,3,
360777253369,88,
360777253370,249,
360777253371,3,
360777253372,2,
360777253374,42,
360777253375,108,
360777253376,0,
360777253377,4,
360777253378,204,
360777253379,3,
360777253380,171,
360777253381,144,
360777253382,88,
360777253383,14,
360777253384,0,
360777253385,210,
360777253386,0,
360777253388,36,
360777253389,6,
360777253390,1,
360777253391,0,
360777253392,0,
360777253393,2,
360777253394,4,
360777253395,164,
360777253396,3,
360777253397,120,
360777253398,7,
360777253399,3,
360777253400,115,
360777253401,1,
360777253402,1,
360777253403,18,
369367187457,2,
369367187458,1,
369367187459,225,
369367187460,421,
369367187461,357,
369367187462,182,
369367187463,331,
369367187464,105,
369367187465,0,
369367187466,0,
369367187467,198,
369367187469,0,
369367187470,197,
369367187471,1,
369367187473,74,
369367187474,177,
369367187475,24,
369367187476,138,
369367187477,145,
369367187478,0,
369367187481,633,
369367187484,810,
369367187488,42,
369367187489,120,
369367187490,2797,
369367187491,299,
369367187492,16,
369367187497,30,
369367187499,678,
369367187500,56,
369367187501,0,
369367187502,216,
369367187503,235,
369367187504,105,
369367187507,59,
369367187508,202,
369367187509,36,
369367187514,18,
369367187515,21,
369367187516,99,
369367187517,163,
369367187518,222,
369367187519,103,
369367187520,245,
369367187521,36,
369367187522,220,
369367187523,200,
369367187524,92,
369367187525,307,
369367187526,0,
369367187527,606,
369367187528,3,
369367187529,90,
369367187530,849,
369367187531,0,
369367187532,906,
369367187533,390,
369367187534,50,
369367187535,42,
369367187536,421,
369367187538,0,
369367187539,4,
369367187540,37,
369367187541,15,
369367187542,411,
369367187544,32,
369367187546,128,
369367187549,0,
369367187550,0,
369367187551,1,
369367187554,108,
369367187556,44,
369367187563,7,
369367187565,89,
369367187566,213,
369367187567,0,
369367187568,96,
369367187569,176,
369367187571,0,
369367187572,159,
369367187574,10,
369367187575,246,
369367187578,801,
369367187581,195,
369367187582,32,
369367187583,1,
369367187584,0,
369367187585,2,
369367187586,217,
369367187587,10,
369367187588,1,
